STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/1/2015,7.16,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,39,",,W",27,",,W",260,",,W",250,",,W",17,",,W",31.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/2/2015,7.16,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,42,",,W",35,",,W",260,",,W",310,",,W",15,",,W",25.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/3/2015,6.49,",,W",0.71,",,W,2400",0,"T,,W,",0,",,W,",,,42,",,W",33,",,W",80,",,W",70,",,W",12.1,",,W",18.1,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/4/2015,6.49,",,W",0.3,",,W,2400",0,",,W,",0,",,W,",,,56,",,W",41,",,W",280,",,W",260,",,W",29.1,",,W",46.1,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/5/2015,10.51,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,49,",,W",21,",,W",280,",,W",300,",,W",23.9,",,W",38,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/6/2015,4.03,",,W",0.05,",,W,2400",1,",,W,",0,",,W,",,,22,",,W",19,",,W",320,",,W",280,",,W",14.1,",,W",23.9,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/7/2015,12.75,",,W",0,",,W,2400",0,",,W,",1,",,W,",,,23,",,W",9,",,W",310,",,W",300,",,W",21.9,",,W",38.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/8/2015,8.72,",,W",0,",,W,2400",0,",,W,",0,"T,,W,",,,21,",,W",8,",,W",310,",,W",310,",,W",18.1,",,W",31.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/9/2015,8.72,",,W",0.07,",,W,2400",1.5,",,W,",0,"T,,W,",,,33,",,W",19,",,W",280,",,W",290,",,W",21,",,W",30,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/10/2015,8.05,",,W",0,",,W,2400",0,",,W,",1,",,W,",,,23,",,W",16,",,W",250,",,W",230,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/11/2015,6.04,",,W",0,",,W,2400",0,",,W,",1,",,W,",,,37,",,W",18,",,W",230,",,W",250,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/12/2015,3.8,",,W",0.36,",,W,2400",0,"T,,W,",0,"T,,W,",,,39,",,W",35,",,W",260,",,W",260,",,W",12.1,",,W",19.9,",,W",1,",,W",,,1,",,W",,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/13/2015,8.5,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,36,",,W",17,",,W",30,",,W",40,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/14/2015,6.26,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,32,",,W",16,",,W",70,",,W",80,",,W",14.1,",,W",17,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/15/2015,4.7,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,35,",,W",25,",,W",250,",,W",290,",,W",15,",,W",19.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/16/2015,9.84,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,43,",,W",20,",,W",310,",,W",320,",,W",21,",,W",32,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/17/2015,6.04,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,32,",,W",17,",,W",310,",,W",190,",,W",14.1,",,W",23,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/18/2015,3.8,",,W",2.1,",,W,2400",0,",,W,",0,",,W,",,,42,",,W",31,",,W",270,",,W",210,",,W",10.1,",,W",19.9,",,W",1,",,W",1,",,W",,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/19/2015,7.61,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,42,",,W",36,",,W",290,",,W",270,",,W",16.1,",,W",33.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/20/2015,5.82,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,40,",,W",32,",,W",290,",,W",280,",,W",13,",,W",19.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/21/2015,4.25,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,36,",,W",25,",,W",350,",,W",20,",,W",10.1,",,W",15,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/22/2015,5.59,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,40,",,W",31,",,W",310,",,W",300,",,W",14.1,",,W",21.9,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/23/2015,5.59,",,W",0,",,W,2400",0,",,W,",0,",,W,",,,39,",,W",28,",,W",250,",,W",250,",,W",14.1,",,W",19,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/24/2015,6.04,",,W",0.72,",,W,2400",3.6,",,W,",3,",,W,",,,39,",,W",33,",,W",290,",,W",290,",,W",14.1,",,W",23.9,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/25/2015,6.26,",,W",0,",,W,2400",0,",,W,",2,",,W,",,,42,",,W",31,",,W",250,",,W",260,",,W",17,",,W",30,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/26/2015,12.75,",,W",0.48,",,W,2400",5.5,",,W,",2,",,W,",,,31,",,W",22,",,W",60,",,W",50,",,W",23,",,W",34,",,W",1,",,W",1,",,W",,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/27/2015,8.28,",,W",0.36,",,W,2400",4.3,",,W,",8,",,W,",,,30,",,W",20,",,W",10,",,W",330,",,W",17,",,W",30,",,W",1,",,W",1,",,W",,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/28/2015,7.61,",,W",0,",,W,2400",0,",,W,",8,",,W,",,,34,",,W",16,",,W",310,",,W",310,",,W",16.1,",,W",23.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/29/2015,3.8,",,W",0.02,",,W,2400",0,"T,,W,",6,",,W,",,,36,",,W",19,",,W",190,",,W",180,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/30/2015,10.51,",,W",0.06,",,W,2400",1,",,W,",7,",,W,",,,38,",,W",19,",,W",310,",,W",300,",,W",21.9,",,W",36,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,1/31/2015,12.3,",,W",0,",,W,2400",0,",,W,",7,",,W,",,,26,",,W",13,",,W",310,",,W",290,",,W",23.9,",,W",44.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/1/2015,3.8,",,W",0.03,",,W,2400",0.3,",,W,",6,",,W,",,,36,",,W",20,",,W",250,",,W",260,",,W",12.1,",,W",17,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/2/2015,9.84,",,W",1.02,",,W,2400",5,",,W,",7,",,W,",,,34,",,W",14,",,W",70,",,W",310,",,W",21.9,",,W",32,",,W",1,",,W",1,",,W",,,1,",,W",1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/3/2015,7.16,",,W",0,",,W,2400",0,",,W,",8,",,W,",,,26,",,W",13,",,W",310,",,W",310,",,W",17,",,W",27.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/4/2015,4.25,",,W",0,",,W,2400",0,",,W,",8,",,W,",,,43,",,W",24,",,W",260,",,W",250,",,W",13,",,W",19,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/5/2015,8.5,",,W",0,",,W,2400",0,",,W,",8,",,W,",,,42,",,W",14,",,W",360,",,W",310,",,W",19.9,",,W",30,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/6/2015,7.16,",,W",0,",,W,2400",0,",,W,",8,",,W,",,,27,",,W",12,",,W",270,",,W",240,",,W",17,",,W",25.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/7/2015,3.8,",,W",0.02,",,W,2400",0,"T,,W,",8,",,W,",,,40,",,W",25,",,W",260,",,W",250,",,W",12.1,",,W",18.1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/8/2015,8.5,",,W",0,",,W,2400",0,",,W,",8,",,W,",,,37,",,W",29,",,W",70,",,W",60,",,W",18.1,",,W",25.9,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/9/2015,10.96,",,W",0.09,",,W,2400",0,"T,,W,",8,",,W,",,,29,",,W",25,",,W",60,",,W",50,",,W",19.9,",,W",29.1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/10/2015,10.51,",,W",0.01,",,W,2400",0.1,",,W,",8,",,W,",,,40,",,W",26,",,W",30,",,W",30,",,W",18.1,",,W",28,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/11/2015,6.49,",,W",0,",,W,2400",0,",,W,",8,",,W,",,,34,",,W",22,",,W",50,",,W",60,",,W",18.1,",,W",25.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/12/2015,7.38,",,W",0,"T,,W,2400",0,"T,,W,",8,",,W,",,,40,",,W",16,",,W",310,",,W",320,",,W",21.9,",,W",38.9,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/13/2015,9.17,",,W",0,",,W,2400",0,",,W,",8,",,W,",,,21,",,W",8,",,W",310,",,W",300,",,W",21.9,",,W",36.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/14/2015,5.37,",,W",0.02,",,W,2400",0.9,",,W,",8,",,W,",,,32,",,W",16,",,W",10,",,W",250,",,W",14.1,",,W",23,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/15/2015,14.54,",,W",0,"T,,W,2400",0,"T,,W,",9,",,W,",,,25,",,W",4,",,W",300,",,W",310,",,W",23,",,W",42.1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/16/2015,6.93,",,W",0,",,W,2400",0,",,W,",9,",,W,",,,21,",,W",3,",,W",310,",,W",320,",,W",21,",,W",36.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/17/2015,4.7,",,W",0.14,",,W,2400",3.3,",,W,",12,",,W,",,,27,",,W",14,",,W",50,",,W",30,",,W",12.1,",,W",16.1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/18/2015,4.25,",,W",0,"T,,W,2400",0,"T,,W,",9,",,W,",,,33,",,W",19,",,W",250,",,W",260,",,W",15,",,W",21,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/19/2015,11.41,",,W",0,",,W,2400",0,",,W,",9,",,W,",,,27,",,W",8,",,W",280,",,W",280,",,W",19.9,",,W",31.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/20/2015,10.29,",,W",0,",,W,2400",0,",,W,",9,",,W,",,,19,",,W",2,",,W",290,",,W",290,",,W",21.9,",,W",36,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/21/2015,4.47,",,W",0.61,",,W,2400",3,",,W,",9,",,W,",,,32,",,W",13,",,W",200,",,W",180,",,W",14.1,",,W",23,",,W",1,",,W",,,,,1,",,W",1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/22/2015,2.91,",,W",0.1,",,W,2400",1,",,W,",13,",,W,",,,43,",,W",32,",,W",290,",,W",280,",,W",12.1,",,W",17,",,W",1,",,W",,,,,1,",,W",1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/23/2015,11.18,",,W",0,",,W,2400",0,",,W,",12,",,W,",,,38,",,W",8,",,W",310,",,W",320,",,W",17,",,W",29.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/24/2015,5.82,",,W",0,",,W,2400",0,",,W,",12,",,W,",,,24,",,W",4,",,W",170,",,W",180,",,W",14.1,",,W",23,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/25/2015,6.49,",,W",0,",,W,2400",0,",,W,",12,",,W,",,,37,",,W",20,",,W",280,",,W",280,",,W",15,",,W",23.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/26/2015,7.16,",,W",0,",,W,2400",0,",,W,",11,",,W,",,,32,",,W",21,",,W",50,",,W",50,",,W",15,",,W",19.9,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/27/2015,6.04,",,W",0,",,W,2400",0,",,W,",11,",,W,",,,30,",,W",18,",,W",310,",,W",300,",,W",13,",,W",19.9,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,2/28/2015,3.58,",,W",0,",,W,2400",0,",,W,",11,",,W,",,,29,",,W",13,",,W",350,",,W",350,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/1/2015,2.24,",,W",0.52,",,W,2400",4.8,",,W,",10,",,W,",,,31,",,W",24,",,W",170,",,W",170,",,W",15,",,W",19.9,",,W",1,",,W",1,",,W",,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/2/2015,8.05,",,W",0,",,W,2400",0,",,W,",15,",,W,",,,39,",,W",27,",,W",310,",,W",300,",,W",18.1,",,W",34,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/3/2015,4.92,",,W",0.67,",,W,2400",1.8,",,W,",14,",,W,",,,37,",,W",22,",,W",240,",,W",250,",,W",14.1,",,W",23.9,",,W",1,",,W",,,,,1,",,W",1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/4/2015,6.04,",,W",0.25,",,W,2400",0,",,W,",13,",,W,",,,45,",,W",35,",,W",250,",,W",250,",,W",15,",,W",25.1,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,3/5/2015,5.82,",,W",0.76,",,W,2400",7.5,",,W,",13,",,W,",,,40,",,W",19,",,W",310,",,W",300,",,W",14.1,",,W",19.9,",,W",1,",,W",1,",,W",,,,,1,",,W"
